sample_set,variant,seed,method,selected_model,count,ratio
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_hard_top1,NaiveForecaster,583,0.1166
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_hard_top1,PatchTST,1637,0.3274
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_raw_soft_fusion,CrossFormer,1788,0.3576
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_raw_soft_fusion,DLinear,470,0.094
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_raw_soft_fusion,ES,522,0.1044
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_raw_soft_fusion,NaiveForecaster,583,0.1166
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_raw_soft_fusion,PatchTST,1637,0.3274
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_hard_top1,CrossFormer,178,0.0356
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_hard_top1,DLinear,458,0.0916
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_hard_top1,ES,1996,0.3992
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_hard_top1,NaiveForecaster,566,0.1132
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_hard_top1,PatchTST,1802,0.3604
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_raw_soft_fusion,CrossFormer,178,0.0356
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_raw_soft_fusion,DLinear,458,0.0916
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_raw_soft_fusion,ES,1996,0.3992
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_raw_soft_fusion,NaiveForecaster,566,0.1132
round2_test_small,film_panel_mean_aux,17,film_panel_mean_aux_raw_soft_fusion,PatchTST,1802,0.3604
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_hard_top1,CrossFormer,276,0.0552
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_hard_top1,DLinear,649,0.1298
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_hard_top1,ES,1973,0.3946
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_hard_top1,NaiveForecaster,472,0.0944
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_hard_top1,PatchTST,1630,0.326
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_raw_soft_fusion,CrossFormer,276,0.0552
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_raw_soft_fusion,DLinear,649,0.1298
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_raw_soft_fusion,ES,1973,0.3946
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_raw_soft_fusion,NaiveForecaster,472,0.0944
round2_test_small,film_panel_mean_aux,18,film_panel_mean_aux_raw_soft_fusion,PatchTST,1630,0.326
