sample_set,variant,seed,method,selected_model,count,ratio
round2_selection_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,DLinear,2084,0.4168
round2_selection_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,ES,1693,0.3386
round2_selection_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,NaiveForecaster,132,0.0264
round2_selection_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,PatchTST,728,0.1456
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,CrossFormer,526,0.1052
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,DLinear,1833,0.3666
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,ES,354,0.0708
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,NaiveForecaster,224,0.0448
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,PatchTST,2063,0.4126
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,CrossFormer,526,0.1052
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,DLinear,1833,0.3666
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,ES,354,0.0708
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,224,0.0448
round2_selection_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,PatchTST,2063,0.4126
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,CrossFormer,196,0.0392
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,DLinear,1764,0.3528
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,ES,349,0.0698
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,NaiveForecaster,1440,0.288
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,PatchTST,1251,0.2502
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,CrossFormer,196,0.0392
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,DLinear,1764,0.3528
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,ES,349,0.0698
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,1440,0.288
round2_selection_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,PatchTST,1251,0.2502
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,CrossFormer,410,0.082
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,DLinear,1862,0.3724
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,ES,393,0.0786
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,NaiveForecaster,1443,0.2886
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,PatchTST,892,0.1784
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,CrossFormer,410,0.082
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,DLinear,1862,0.3724
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,ES,393,0.0786
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,1443,0.2886
round2_selection_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,PatchTST,892,0.1784
round2_selection_small,line_difference_band,16,line_difference_band_hard_top1,CrossFormer,1888,0.3776
round2_selection_small,line_difference_band,16,line_difference_band_hard_top1,DLinear,1970,0.394
round2_selection_small,line_difference_band,16,line_difference_band_hard_top1,ES,59,0.0118
round2_selection_small,line_difference_band,16,line_difference_band_hard_top1,NaiveForecaster,414,0.0828
round2_selection_small,line_difference_band,16,line_difference_band_hard_top1,PatchTST,669,0.1338
round2_selection_small,line_difference_band,16,line_difference_band_raw_soft_fusion,CrossFormer,1888,0.3776
round2_selection_small,line_difference_band,16,line_difference_band_raw_soft_fusion,DLinear,1970,0.394
round2_selection_small,line_difference_band,16,line_difference_band_raw_soft_fusion,ES,59,0.0118
round2_selection_small,line_difference_band,16,line_difference_band_raw_soft_fusion,NaiveForecaster,414,0.0828
round2_selection_small,line_difference_band,16,line_difference_band_raw_soft_fusion,PatchTST,669,0.1338
round2_selection_small,line_difference_band,17,line_difference_band_hard_top1,CrossFormer,1604,0.3208
round2_selection_small,line_difference_band,17,line_difference_band_hard_top1,DLinear,2002,0.4004
round2_selection_small,line_difference_band,17,line_difference_band_hard_top1,ES,97,0.0194
round2_selection_small,line_difference_band,17,line_difference_band_hard_top1,NaiveForecaster,367,0.0734
round2_selection_small,line_difference_band,17,line_difference_band_hard_top1,PatchTST,930,0.186
round2_selection_small,line_difference_band,17,line_difference_band_raw_soft_fusion,CrossFormer,1604,0.3208
round2_selection_small,line_difference_band,17,line_difference_band_raw_soft_fusion,DLinear,2002,0.4004
round2_selection_small,line_difference_band,17,line_difference_band_raw_soft_fusion,ES,97,0.0194
round2_selection_small,line_difference_band,17,line_difference_band_raw_soft_fusion,NaiveForecaster,367,0.0734
round2_selection_small,line_difference_band,17,line_difference_band_raw_soft_fusion,PatchTST,930,0.186
